PersonalID,FirstName,MiddleName,LastName,NameSuffix,NameDataQuality,SSN,SSNDataQuality,DOB,DOBDataQuality,AmIndAKNative,Asian,BlackAfAmerican,HispanicLatinaeo,MidEastNAfrican,NativeHIPacific,White,RaceNone,AdditionalRaceEthnicity,Woman,Man,NonBinary,CulturallySpecific,Transgender,Questioning,DifferentIdentity,GenderNone,DifferentIdentityText,VeteranStatus,YearEnteredService,YearSeparated,WorldWarII,KoreanWar,VietnamWar,DesertStorm,AfghanistanOEF,IraqOIF,IraqOND,OtherTheater,MilitaryBranch,DischargeStatus,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
696168,Garland,,Manta,,1,541715954,1,2001-01-31,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-09 05:55:39,2022-02-09 05:55:39,27,,1036
696169,Substance,,Asparagus,,1,,9,2017-03-01,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-09 05:56:50,2022-02-09 05:56:50,27,,1036
696170,Quilting,,Grosgrain,,1,,9,2016-11-03,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-09 05:57:06,2022-02-09 05:57:06,27,,1036
696551,Cramoisie,,Looks,,1,859087856,1,1993-11-24,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-17 11:26:32,2022-02-17 11:26:32,30,,1036
696801,Variety,Catastrophe,Exanimate,,1,563096425,1,1987-07-30,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-23 17:30:55,2022-02-23 17:30:55,29,,1036
696802,Composition,,Drapery,,1,826882449,1,1993-01-31,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-23 17:31:25,2022-03-16 10:52:32,29,,1036
697198,Superior,Trace,Chinchilla,,1,149550036,1,1978-12-16,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-03-04 15:05:57,2022-03-04 15:05:57,27,,1036
697375,Monkshood,,Ornamentation,,1,201658014,1,1980-02-04,1,1,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-03-08 17:16:31,2022-04-25 10:56:57,27,,1036
697484,Cyan,Acting,Redecorate,,1,116085870,1,1989-10-07,1,0,1,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-03-10 18:14:58,2022-03-10 18:15:20,27,,1036
697829,Lackadaisical,,Chalk,,1,140882864,1,1965-08-10,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-03-19 18:40:25,2022-03-19 18:40:25,27,,1036
698076,Popcorn,Garland,Furbish,,1,862757551,1,1987-10-15,1,0,0,0,0,0,0,1,,,0,0,0,0,1,0,0,,,1,2006,2008,0,0,0,0,0,1,0,0,1,1,2022-03-24 09:41:19,2022-03-24 09:41:50,30,,1036
699017,Platinum,,Emblem,,1,296268819,1,1980-02-18,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-11 19:02:44,2022-04-11 19:02:44,30,,1036
699202,Shellac,L,Succory,,1,628333668,1,1980-09-08,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-15 10:54:04,2022-04-15 10:54:40,30,,1036
699274,Intertieing,,Gilding,,1,,8,2015-12-23,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-18 16:05:38,2022-04-18 16:05:38,27,,1036
699275,Potherbs,,Bar,Jr,1,,8,2016-11-28,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-18 16:06:37,2022-04-18 16:06:37,27,,1036
699282,Mandarin,,Moleskin,,1,335320823,1,1997-03-13,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-18 19:29:17,2022-08-26 13:56:52,28,,1036
699283,Tribe,,Gist,,1,782352497,1,2017-05-20,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-18 19:30:27,2022-08-26 13:56:39,28,,1036
699348,Front,B,Cress,,1,829614426,1,1966-01-27,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-19 14:33:36,2022-04-19 14:33:36,28,,1036
699357,Ideal,,Burgundy,,1,297126819,1,1972-02-07,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-19 19:26:59,2022-04-19 19:29:23,28,,1036
699475,Makeup,,Diva,,1,490432741,1,1963-08-16,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-21 16:30:09,2022-04-21 16:58:54,27,,1036
700440,Sirius,,Wort,,1,640553890,1,1992-09-29,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-05-10 15:15:56,2022-05-10 15:28:02,27,,1036
700653,Presence,,Fucus,,1,583821028,1,2000-05-18,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-05-15 10:37:55,2022-06-09 13:16:07,30,,1036
700654,Dandelion,,Stationary,,1,147681261,1,2021-08-10,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-05-15 10:39:56,2022-05-15 11:32:40,30,,1036
700655,Incline,,Leather,,1,518745380,1,1991-04-06,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-05-15 10:41:25,2022-05-15 10:41:25,30,,1036
700668,Physiognomy,,Damson,,1,517264984,1,1974-11-07,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-05-15 22:28:53,2022-05-15 22:28:53,30,,1036
700831,Satin,Pleiad,Trimming,,1,561185538,1,1992-09-11,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-05-17 16:43:14,2022-05-17 16:43:14,23,,1036
700835,Matting,Drapery,Arras,,1,599715475,1,1991-03-02,1,0,0,0,0,0,0,0,9,,0,1,0,0,0,0,0,,,1,,,,,,,,,,,,,2022-05-17 20:59:12,2022-05-17 20:59:12,30,,1036
700836,Plantlike,,Wash,,1,673111539,1,1968-09-26,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-05-17 22:20:25,2022-05-17 22:23:46,26,,1036
700889,Suffuse,Cyan,Comer,,1,581484198,1,1998-09-29,1,1,0,0,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-05-18 22:44:12,2022-05-18 22:44:12,30,,1036
702023,Pith,Pile,Net,,1,,8,2020-04-01,1,0,0,1,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-06-10 16:16:36,2022-08-23 12:12:29,30,,1036
702026,Heliotrope,,Sackcloth,,1,673144191,1,1996-05-12,1,0,0,1,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-06-10 19:23:46,2022-06-10 19:23:46,30,,1036
702368,Mohair,,Varnish,,1,,8,1999-08-08,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-06-16 20:53:57,2022-06-16 20:53:57,30,,1036
702369,Flax,Glare,Apology,,1,,8,2019-11-19,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-06-16 20:55:46,2022-06-16 20:55:46,30,,1036
702370,Great,Mignonette,Gist,,1,,8,2020-04-28,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-06-16 20:56:22,2022-06-16 20:56:22,30,,1036
702399,Subplot,,Acorn,,1,626569364,2,1961-06-03,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,8,,,,,,,,,,,,,2022-06-17 11:26:12,2022-06-23 08:29:25,28,,1036
702509,Boneset,,Background,,1,569714900,1,1975-08-08,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-06-20 14:46:48,2022-06-20 14:46:48,27,,1036
703349,Notability,,Say,,1,878050187,1,1992-11-06,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-07-03 09:50:36,2022-07-03 09:50:36,23,,1036
703350,Swansdown,,Lincture,,1,848815141,1,1980-10-17,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-07-03 10:20:42,2022-07-03 10:20:42,30,,1036
705720,Fennel,,Doorframe,,1,362975367,1,1996-08-18,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-08-09 21:33:21,2022-08-09 21:33:21,23,,1036
705721,Work,,Distillation,,1,,8,2019-06-19,1,0,0,1,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-08-09 21:35:13,2022-08-09 21:35:13,23,,1036
705933,Print,,Sorrel,,1,894972777,1,1965-01-12,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-08-13 20:13:22,2022-08-13 20:13:22,30,,1036
705935,Cauliflower,,Webbing,,1,,8,2022-06-02,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-08-14 01:52:21,2022-08-14 01:52:21,23,,1036
628600,Solferino,,Garble,,1,698974895,1,1963-10-25,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-08-08 20:16:08,2018-08-08 20:16:08,26,,1036
628601,Quietist,,Making,,1,716924161,1,1963-01-28,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-08-08 20:19:42,2018-08-08 20:22:43,26,,1036
659501,Lantern,,Braiding,,1,102219193,1,1975-08-23,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-03-26 14:44:31,2020-03-31 15:52:36,26,,1036
672602,Major,,Mood,,1,412204778,1,1988-11-05,1,1,0,0,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-11 09:36:44,2020-12-11 09:36:44,26,,1036
672605,Theatricalize,,Chalk,,1,630937934,1,1991-03-18,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-11 09:39:08,2020-12-11 09:39:08,26,,1036
673305,Rectory,,Stickpin,,1,303924520,1,1984-12-25,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-21 09:44:11,2020-12-21 09:44:11,27,,1036
673307,Sparkler,,Stickpin,,1,776103819,1,2017-08-06,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-21 10:05:42,2021-10-05 08:45:25,26,,1036
673309,Filigree,,Ruling,,1,697568162,1,2016-01-01,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-21 10:07:12,2021-10-05 08:45:10,26,,1036
694968,Goods,,Eggplant,,1,261703085,1,1955-07-28,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-14 13:41:29,2022-01-14 13:41:29,26,,1036
696644,Denouement,,Fast-Dye,,1,593457588,1,1967-01-31,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-21 08:59:58,2022-02-21 08:59:58,26,,1036
699777,Olivesheen,,Radiciform,,1,333860993,1,1960-07-27,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-27 14:14:35,2022-04-27 14:14:35,26,,1036
703623,Crowning,,Decontamination,,1,703870934,1,1986-12-10,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-07-07 13:09:46,2022-07-07 13:09:46,26,,1036
703625,Phytoplankton,,Dip,,1,853987040,1,2020-07-12,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-07-07 13:11:50,2022-07-07 13:11:50,26,,1036
704460,Hebetudinous,,Avisco,,1,194994274,1,1991-02-11,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-07-21 10:25:13,2022-07-21 10:25:13,26,,1036
704461,Coronet,,Doeskin,,1,813055922,1,2021-02-02,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-07-21 10:28:51,2022-07-21 10:28:51,26,,1036
704462,Squash,,Caricature,,1,498632845,1,2013-01-07,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-07-21 10:29:50,2022-07-21 10:29:50,26,,1036
180330,Preen,Succeed,Grain,,99,648069549,1,1983-02-14,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2008-10-21 10:59:02,2020-07-22 12:48:15,13,,1036
192240,Vegetarian,G,Bracken,,99,897473103,1,1951-09-04,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2009-03-26 14:42:53,2020-07-22 12:47:22,24,,1036
204466,Topic,Ticking,Catch,,1,878756530,1,1973-02-08,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,1,1996,1997,0,0,0,0,0,0,0,0,1,6,2009-08-03 11:40:48,2017-01-31 10:00:32,17,,1036
234723,Colorant,Bat,Decoct,,1,873259728,1,1962-04-11,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2010-04-23 09:50:38,2017-01-31 10:05:43,17,,1036
284892,Put-Off,,Astrakhan,,99,598147863,1,1968-09-07,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2011-03-19 15:24:52,2020-07-22 12:48:54,17,,1036
380734,Cobalt,Q,Bean,,1,254022037,1,1976-03-27,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2013-02-21 10:39:51,2018-06-19 07:48:23,24,,1036
390794,Suede,Medicine,Tricotine,,1,386315856,1,1960-05-21,1,1,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,1,1978,1978,0,0,0,0,0,0,0,0,3,1,2013-06-10 10:58:03,2014-11-01 11:33:45,17,,1036
518044,Ranking,Species,Lentil,,99,227984924,1,1957-12-16,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2014-09-24 08:14:01,2020-07-22 12:46:12,24,,1036
546485,Potato,Titian,Attitudinizing,,1,690485718,1,1969-06-17,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,1,,,,,,,,,,,,,2015-06-30 07:29:34,2016-10-24 17:15:00,23,,1036
595610,Debilitated,,Worsted,,1,640188422,1,1961-08-31,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2016-12-14 08:10:08,2020-11-11 12:00:54,24,,1036
597760,Mallow,U,Baize,,1,721743386,1,1987-04-05,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-01-25 07:04:59,2017-01-25 07:04:59,23,,1036
601318,Thyme,L,Boneset,,1,578751406,1,1967-03-11,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-03-30 12:36:32,2017-07-12 12:03:15,23,,1036
610839,Heroine,O,Collards,,1,203196289,1,1970-09-10,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-08-25 13:28:54,2017-08-25 13:28:54,23,,1036
613884,Meat,,Glauconite,,1,494828426,1,1982-11-15,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-10-23 06:04:10,2019-08-03 10:19:30,24,,1036
615537,Necklace,,Flush,,1,673143445,1,1970-02-17,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-11-21 10:32:30,2021-03-10 02:18:39,27,,1036
615858,Spermatophyte,,Deanery,,1,256656100,1,1974-05-05,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-11-29 08:43:24,2017-11-29 08:43:24,24,,1036
620018,Onion,Tabaret,Important,,1,870090468,1,1964-01-07,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-02-26 10:08:28,2018-04-24 10:47:34,23,,1036
628520,Season,Intertexture,Doeskin,,1,678192424,1,1963-08-30,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-08-07 16:03:03,2018-12-21 09:33:26,24,,1036
638009,Elixir,Satin,Rayon,,1,129477786,1,1976-05-22,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-02-06 06:40:06,2019-02-06 06:54:41,59,,1036
640895,Leguminose,Saturation,Stultified,,1,104960678,1,1963-06-06,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-04-08 12:27:31,2019-04-26 15:12:41,25,,1036
641700,Coating,Loyalties,Sphere,,1,307065903,1,1999-12-16,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-04-23 16:51:25,2019-04-23 16:51:25,25,,1036
644272,Suede,Patch,Moss,,1,676261782,1,1977-02-16,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-06-05 15:32:21,2019-06-10 10:08:23,25,,1036
644550,Topaz,,Moonlight,,1,124392879,1,1974-03-20,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-06-11 13:47:12,2022-07-25 17:50:24,44,,1036
644689,Luster,,Hue,,1,467256001,1,1974-03-23,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-06-13 07:28:10,2019-06-13 07:28:10,24,,1036
644984,Astrakhan,,Blase,,1,598384490,1,1986-11-10,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-06-19 08:47:48,2020-12-29 15:12:33,24,,1036
646440,Upstage,Radium,Aquamarine,,1,780800718,1,1975-01-02,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-07-12 14:49:34,2020-07-22 12:52:30,23,,1036
667674,Register,,Architectonics,,1,126086047,1,1990-06-08,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-09-18 09:32:23,2020-09-18 09:32:23,25,,1036
676970,Standpat,Q,Tussore,,1,658395197,1,1968-12-16,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-02-04 10:21:46,2021-02-04 10:21:46,25,,1036
219085,Charcoal,Lace,Brilliant,III,1,553629230,1,1964-07-17,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2009-12-15 16:46:38,2020-09-16 07:00:03,16,,1036
399133,Sarcenet,,Leader,,1,241955063,1,1982-10-28,1,0,0,1,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2013-08-15 16:43:50,2020-11-20 09:05:14,23,,1036
584910,Leguminous,Zaffer,Vicarage,,1,298936208,1,1995-05-30,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2016-07-31 11:11:57,2016-07-31 11:11:57,26,,1036
600279,Georgette,,Primp,,1,848715714,1,1965-02-17,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-03-09 21:00:53,2022-06-30 08:39:41,23,,1036
605773,Saturate,,Benzoazurine,,1,152762685,1,1997-03-05,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2017-06-12 13:19:31,2020-12-07 08:42:27,23,,1036
633342,Four-Flushing,,Print,,1,141986142,1,1981-05-14,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-11-02 08:31:01,2022-07-29 14:38:01,25,,1036
667350,Emerald,,Seal,,1,772076919,1,1998-04-29,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-09-11 14:45:18,2020-09-11 16:25:00,16,,1036
670648,Intertieing,,Stultified,,1,207337320,1,1958-07-22,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,1,1978,1979,0,0,0,0,0,0,0,1,1,2,2020-11-12 08:44:38,2021-11-16 15:50:25,16,,1036
671183,Stickpin,,Vip,,1,,8,2001-10-25,1,0,0,1,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-11-20 09:07:10,2020-11-25 08:52:49,23,,1036
685217,Carnelian,,Protagonist,,1,872999928,1,1979-11-11,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-07-08 01:25:56,2022-06-20 09:32:06,27,,1036
696851,Huck,,Inactive,,1,795171797,1,1981-06-08,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-24 14:23:21,2022-02-28 09:24:56,27,,1036
700481,Farm,Story,Solferino,,1,576350095,1,1987-04-20,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-05-11 09:35:30,2022-05-11 09:35:46,27,,1036
703665,Sway,,Open,,1,,8,2021-01-25,1,1,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-07-07 17:54:59,2022-08-09 14:37:46,30,,1036
620079,Coating,Furbish,Stagnating,,1,629524469,1,1997-03-04,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-02-27 09:06:17,2021-12-09 11:10:34,26,,1036
622880,Feather,Marjoram,Decoration,,1,714310059,1,2001-01-04,1,1,0,0,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-04-30 15:34:59,2021-11-10 15:09:00,14,,1036
629419,Falsity,Creeper,Illuminator,,1,,8,1999-07-19,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2018-08-26 16:11:13,2018-08-26 16:11:13,14,,1036
655104,Prize,,Radicated,,1,154193547,1,2001-07-21,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2019-12-18 10:19:34,2021-02-04 11:04:17,25,,1036
658877,Shellac,,Grosgrain,,1,723375111,1,1997-05-24,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-03-09 13:22:27,2020-03-09 13:22:27,26,,1036
663418,Snap,Syrup,Wizard,,1,420889493,1,2003-06-02,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-06-30 13:34:10,2022-07-11 09:51:05,25,,1036
669464,Story,,Dissemblance,,1,399755561,1,1996-05-01,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-10-22 09:58:04,2020-10-22 09:58:04,26,,1036
673197,Emote,,Absinthe,,1,590517067,1,2000-09-08,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-18 08:50:40,2020-12-18 08:50:40,26,,1036
673233,Pyramid,,Heliotrope,,1,818421112,1,1999-01-04,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2020-12-18 14:14:40,2020-12-18 14:14:40,14,,1036
674576,Floridness,,Stand,,1,856988624,1,1998-11-14,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-01-11 11:25:49,2021-01-11 11:25:49,26,,1036
675211,Carotene,,Supereminent,,1,820174777,1,2001-11-10,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-01-18 16:20:15,2021-01-18 16:20:15,26,,1036
679777,Oriole,,Senior,,1,295270062,1,1998-02-07,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-03-15 09:11:16,2021-03-15 09:11:16,26,,1036
680090,Hegemonic,Crackerjack,Quietistic,,1,328679484,1,2003-09-19,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-03-21 09:19:19,2021-03-21 09:19:19,28,,1036
682032,Horseradish,Balance,Chartreuse,,1,567083921,1,2000-09-11,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-04-30 16:53:47,2021-04-30 16:54:19,26,,1036
685933,Somnolent,,Puce,,1,646297554,1,2003-12-18,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-07-21 12:16:04,2021-07-21 12:16:04,14,,1036
689093,Farinaceous,,Cotton,,1,460174369,1,2002-09-03,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-09-20 11:20:10,2021-09-20 11:20:10,26,,1036
693116,Houseboat,,Emphasize,,1,430843612,1,2002-12-11,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-07 11:05:43,2021-12-07 11:05:43,26,,1036
696592,Drilling,,Dispose,,1,886513154,1,1998-02-09,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-18 09:24:21,2022-02-18 09:24:21,14,,1036
696594,Chassis,,Flourish,,1,443927552,1,1995-12-15,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-18 10:10:59,2022-02-18 10:14:22,14,,1036
697579,Formation,Damson,Cerulean,,1,176726173,1,2001-09-21,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-03-14 10:48:35,2022-03-14 10:48:35,29,,1036
697689,Kraut,,Head,,1,896239453,1,2002-11-15,1,0,0,0,0,0,0,1,,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2022-03-16 13:49:44,2022-07-12 07:58:30,29,,1036
698435,Mustard,,Sash,,1,135944441,1,1999-09-30,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-03-31 10:03:50,2022-03-31 10:03:50,14,,1036
699404,Illumination,Preparation,Magenta,,1,576922650,1,1999-03-24,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-20 17:42:06,2022-04-20 17:42:06,14,,1036
